Issue ID,First Observed,Last Observed,CVE,Vulnerability,domain,Certificate Common Name,ipAddress,ipAddresses,hostname,port,email,productName,productVersion,IP Address,Port,banner,Data,source,url,explanation,vulnerabilityDescription,vulnerabilityPublishDate,Last Observed,Last Observed
c63ed897-5608-55e2-8a55-6ffa2bbcf4fc,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.112,5900,,,,,,,,,2020-02-19T07:48:30.000Z
d7c887a0-3a8f-5fb7-89a8-bd350414b137,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.49,5900,,,,,,,,,2020-02-19T07:47:58.000Z
ed9c6d70-7820-574f-81ad-09512679e791,,,,,,,,,,,,Apple remote desktop vnc,,128.122.89.245,5900,,,,,,,,,2020-02-19T07:47:00.000Z
5d0c1de0-cc41-5866-9f7d-050787f6019d,,,,,,,,,,,,VNC,,216.165.112.204,5900,,,,,,,,,2020-02-19T07:46:26.000Z
1f512f98-fb45-5696-8a9f-b233af701e46,,,,,,,,,,,,Apple remote desktop vnc,,128.122.92.149,5900,,,,,,,,,2020-02-19T07:45:20.000Z
32f6ea4d-7f91-55d0-a876-38e6113d3857,,,,,,,,,,,,Apple remote desktop vnc,,128.122.11.122,5900,,,,,,,,,2020-02-19T07:42:12.000Z
67a029f7-f2fe-5350-ac4e-494f8414650c,,,,,,,,,,,,Apple remote desktop vnc,,128.122.11.140,5900,,,,,,,,,2020-02-19T07:41:48.000Z
b5021adb-ddef-5b9e-bea4-7a2e00c10743,,,,,,,,,,,,Apple remote desktop vnc,,128.122.28.96,5900,,,,,,,,,2020-02-19T07:39:14.000Z
d17ef432-2dd8-5d02-8b40-3489732c0625,,,,,,,,,,,,Apple remote desktop vnc,,128.122.45.28,5900,,,,,,,,,2020-02-19T07:34:20.000Z
21b83665-c68c-5b4c-878a-363459fbc050,,,,,,,,,,,,Apple remote desktop vnc,,128.122.45.172,5900,,,,,,,,,2020-02-19T07:34:11.000Z
2ed9ff1e-f12d-55cb-86ff-4dee5ad6b13f,,,,,,,,,,,,Apple remote desktop vnc,,128.122.73.237,5900,,,,,,,,,2020-02-19T07:33:59.000Z
4b21e775-ef17-5b88-a2bf-aec94720ab32,,,,,,,,,,,,Apple remote desktop vnc,,216.165.113.145,5900,,,,,,,,,2020-02-19T07:33:40.000Z
787ae0b2-11d7-516d-a664-0d6aaccef836,,,,,,,,,,,,VNC,,216.165.113.239,5900,,,,,,,,,2020-02-19T07:32:42.000Z
fc310a9c-d373-500e-bdf2-c5e9ff19b8f5,,,,,,,,,,,,Apple remote desktop vnc,,128.122.100.14,5900,,,,,,,,,2020-02-19T07:27:16.000Z
63b0e9e0-1eb2-58cf-b73f-c2c64466c1cd,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.37,5900,,,,,,,,,2020-02-19T07:27:13.000Z
ce8d30d3-7903-5cdf-883c-8bdc13d539c1,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.152,5900,,,,,,,,,2020-02-19T07:26:47.000Z
e9b379e3-1d58-5390-a9ae-ea49aeae2f6e,,,,,,,,,,,,Apple remote desktop vnc,,128.122.89.244,5900,,,,,,,,,2020-02-19T07:26:16.000Z
9f4ac922-0ecf-535b-a09a-82d50bbb8943,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.40,5900,,,,,,,,,2020-02-19T07:26:11.000Z
17ddb983-aea8-59ec-8c5a-b750ade574a3,,,,,,,,,,,,Apple remote desktop vnc,,128.122.90.59,5900,,,,,,,,,2020-02-19T07:26:07.000Z
